Wind power SE in MWh;;;;;;
Data was last updated 24-09-2018;;;;;;
;Hours;SE1;SE2;SE3;SE4;SE
10.10.2018;07 - 08;;;;;
10.10.2018;08 - 09;;;;;
10.10.2018;09 - 10;;;;;
10.10.2018;10 - 11;;;;;
10.10.2018;11 - 12;;;;;
10.10.2018;12 - 13;;;;;
10.10.2018;13 - 14;;;;;
10.10.2018;14 - 15;;;;;
10.10.2018;15 - 16;;;;;
10.10.2018;16 - 17;;;;;
10.10.2018;17 - 18;;;;;
10.10.2018;18 - 19;;;;;
10.10.2018;19 - 20;;;;;
10.10.2018;20 - 21;;;;;
10.10.2018;21 - 22;;;;;
10.10.2018;22 - 23;;;;;
10.10.2018;23 - 00;;;;;
11.10.2018;00 - 01;;;;;
11.10.2018;01 - 02;;;;;
11.10.2018;02 - 03;;;;;
11.10.2018;03 - 04;;;;;
11.10.2018;04 - 05;;;;;
11.10.2018;05 - 06;;;;;
11.10.2018;06 - 07;;;;;
11.10.2018;07 - 08;;;;;
11.10.2018;08 - 09;;;;;
11.10.2018;09 - 10;;;;;
11.10.2018;10 - 11;;;;;
11.10.2018;11 - 12;;;;;
11.10.2018;12 - 13;;;;;
11.10.2018;13 - 14;;;;;
11.10.2018;14 - 15;;;;;
11.10.2018;15 - 16;;;;;
11.10.2018;16 - 17;;;;;
11.10.2018;17 - 18;;;;;
11.10.2018;18 - 19;;;;;
11.10.2018;19 - 20;;;;;
11.10.2018;20 - 21;;;;;
11.10.2018;21 - 22;;;;;
11.10.2018;22 - 23;;;;;
11.10.2018;23 - 00;;;;;
12.10.2018;00 - 01;;;;;
12.10.2018;01 - 02;;;;;
12.10.2018;02 - 03;;;;;
12.10.2018;03 - 04;;;;;
12.10.2018;04 - 05;;;;;
12.10.2018;05 - 06;;;;;
12.10.2018;06 - 07;;;;;
12.10.2018;07 - 08;;;;;
12.10.2018;08 - 09;;;;;
12.10.2018;09 - 10;;;;;
12.10.2018;10 - 11;;;;;
12.10.2018;11 - 12;;;;;
12.10.2018;12 - 13;;;;;
12.10.2018;13 - 14;;;;;
12.10.2018;14 - 15;;;;;
12.10.2018;15 - 16;;;;;
12.10.2018;16 - 17;;;;;
12.10.2018;17 - 18;;;;;
12.10.2018;18 - 19;;;;;
12.10.2018;19 - 20;;;;;
12.10.2018;20 - 21;;;;;
12.10.2018;21 - 22;;;;;
12.10.2018;22 - 23;;;;;
12.10.2018;23 - 00;;;;;
13.10.2018;00 - 01;;;;;
13.10.2018;01 - 02;;;;;
13.10.2018;02 - 03;;;;;
13.10.2018;03 - 04;;;;;
13.10.2018;04 - 05;;;;;
13.10.2018;05 - 06;;;;;
13.10.2018;06 - 07;;;;;
13.10.2018;07 - 08;;;;;
13.10.2018;08 - 09;;;;;
13.10.2018;09 - 10;;;;;
13.10.2018;10 - 11;;;;;
13.10.2018;11 - 12;;;;;
13.10.2018;12 - 13;;;;;
13.10.2018;13 - 14;;;;;
13.10.2018;14 - 15;;;;;
13.10.2018;15 - 16;;;;;
13.10.2018;16 - 17;;;;;
13.10.2018;17 - 18;;;;;
13.10.2018;18 - 19;;;;;
13.10.2018;19 - 20;;;;;
13.10.2018;20 - 21;;;;;
13.10.2018;21 - 22;;;;;
13.10.2018;22 - 23;;;;;
13.10.2018;23 - 00;;;;;
14.10.2018;00 - 01;;;;;
14.10.2018;01 - 02;;;;;
14.10.2018;02 - 03;;;;;
14.10.2018;03 - 04;;;;;
14.10.2018;04 - 05;;;;;
14.10.2018;05 - 06;;;;;
14.10.2018;06 - 07;;;;;
14.10.2018;07 - 08;;;;;
14.10.2018;08 - 09;;;;;
14.10.2018;09 - 10;;;;;
14.10.2018;10 - 11;;;;;
14.10.2018;11 - 12;;;;;
14.10.2018;12 - 13;;;;;
14.10.2018;13 - 14;;;;;
14.10.2018;14 - 15;;;;;
14.10.2018;15 - 16;;;;;
14.10.2018;16 - 17;;;;;
14.10.2018;17 - 18;;;;;
14.10.2018;18 - 19;;;;;
14.10.2018;19 - 20;;;;;
14.10.2018;20 - 21;;;;;
14.10.2018;21 - 22;;;;;
14.10.2018;22 - 23;;;;;
14.10.2018;23 - 00;;;;;
15.10.2018;00 - 01;;;;;
15.10.2018;01 - 02;;;;;
15.10.2018;02 - 03;;;;;
15.10.2018;03 - 04;;;;;
15.10.2018;04 - 05;;;;;
15.10.2018;05 - 06;;;;;
15.10.2018;06 - 07;;;;;
15.10.2018;07 - 08;;;;;
15.10.2018;08 - 09;;;;;
15.10.2018;09 - 10;;;;;
15.10.2018;10 - 11;;;;;
15.10.2018;11 - 12;;;;;
15.10.2018;12 - 13;;;;;
15.10.2018;13 - 14;;;;;
15.10.2018;14 - 15;;;;;
15.10.2018;15 - 16;;;;;
15.10.2018;16 - 17;;;;;
15.10.2018;17 - 18;;;;;
15.10.2018;18 - 19;;;;;
15.10.2018;19 - 20;;;;;
15.10.2018;20 - 21;;;;;
15.10.2018;21 - 22;;;;;
15.10.2018;22 - 23;;;;;
15.10.2018;23 - 00;;;;;
16.10.2018;00 - 01;;;;;
16.10.2018;01 - 02;;;;;
16.10.2018;02 - 03;;;;;
16.10.2018;03 - 04;;;;;
16.10.2018;04 - 05;;;;;
16.10.2018;05 - 06;;;;;
16.10.2018;06 - 07;;;;;
16.10.2018;07 - 08;;;;;
16.10.2018;08 - 09;;;;;
16.10.2018;09 - 10;;;;;
16.10.2018;10 - 11;;;;;
16.10.2018;11 - 12;;;;;
16.10.2018;12 - 13;;;;;
16.10.2018;13 - 14;;;;;
16.10.2018;14 - 15;;;;;
16.10.2018;15 - 16;;;;;
16.10.2018;16 - 17;;;;;
16.10.2018;17 - 18;;;;;
16.10.2018;18 - 19;;;;;
16.10.2018;19 - 20;;;;;
16.10.2018;20 - 21;;;;;
16.10.2018;21 - 22;;;;;
16.10.2018;22 - 23;;;;;
16.10.2018;23 - 00;;;;;
17.10.2018;00 - 01;;;;;
17.10.2018;01 - 02;;;;;
17.10.2018;02 - 03;;;;;
17.10.2018;03 - 04;;;;;
17.10.2018;04 - 05;;;;;
17.10.2018;05 - 06;;;;;
17.10.2018;06 - 07;;;;;
17.10.2018;07 - 08;;;;;
17.10.2018;08 - 09;;;;;
17.10.2018;09 - 10;;;;;
17.10.2018;10 - 11;;;;;
17.10.2018;11 - 12;;;;;
17.10.2018;12 - 13;;;;;
17.10.2018;13 - 14;;;;;
17.10.2018;14 - 15;;;;;
17.10.2018;15 - 16;;;;;
17.10.2018;16 - 17;;;;;
17.10.2018;17 - 18;;;;;
17.10.2018;18 - 19;;;;;
17.10.2018;19 - 20;;;;;
17.10.2018;20 - 21;;;;;
17.10.2018;21 - 22;;;;;
17.10.2018;22 - 23;;;;;
17.10.2018;23 - 00;;;;;
18.10.2018;00 - 01;;;;;
18.10.2018;01 - 02;;;;;
18.10.2018;02 - 03;;;;;
18.10.2018;03 - 04;;;;;
18.10.2018;04 - 05;;;;;
18.10.2018;05 - 06;;;;;
18.10.2018;06 - 07;;;;;
18.10.2018;07 - 08;;;;;
18.10.2018;08 - 09;;;;;
18.10.2018;09 - 10;;;;;
18.10.2018;10 - 11;;;;;
18.10.2018;11 - 12;;;;;
18.10.2018;12 - 13;;;;;
18.10.2018;13 - 14;;;;;
18.10.2018;14 - 15;;;;;
18.10.2018;15 - 16;;;;;
18.10.2018;16 - 17;;;;;
18.10.2018;17 - 18;;;;;
18.10.2018;18 - 19;;;;;
18.10.2018;19 - 20;;;;;
18.10.2018;20 - 21;;;;;
18.10.2018;21 - 22;;;;;
18.10.2018;22 - 23;;;;;
18.10.2018;23 - 00;;;;;
19.10.2018;00 - 01;;;;;
19.10.2018;01 - 02;;;;;
19.10.2018;02 - 03;;;;;
19.10.2018;03 - 04;;;;;
19.10.2018;04 - 05;;;;;
19.10.2018;05 - 06;;;;;
19.10.2018;06 - 07;;;;;
19.10.2018;07 - 08;;;;;
19.10.2018;08 - 09;;;;;
19.10.2018;09 - 10;;;;;
19.10.2018;10 - 11;;;;;
19.10.2018;11 - 12;;;;;
19.10.2018;12 - 13;;;;;
19.10.2018;13 - 14;;;;;
19.10.2018;14 - 15;;;;;
19.10.2018;15 - 16;;;;;
19.10.2018;16 - 17;;;;;
19.10.2018;17 - 18;;;;;
19.10.2018;18 - 19;;;;;
19.10.2018;19 - 20;;;;;
19.10.2018;20 - 21;;;;;
19.10.2018;21 - 22;;;;;
19.10.2018;22 - 23;;;;;
19.10.2018;23 - 00;;;;;
20.10.2018;00 - 01;;;;;
20.10.2018;01 - 02;;;;;
20.10.2018;02 - 03;;;;;
20.10.2018;03 - 04;;;;;
20.10.2018;04 - 05;;;;;
20.10.2018;05 - 06;;;;;
20.10.2018;06 - 07;;;;;
20.10.2018;07 - 08;;;;;
20.10.2018;08 - 09;;;;;
20.10.2018;09 - 10;;;;;
20.10.2018;10 - 11;;;;;
20.10.2018;11 - 12;;;;;
20.10.2018;12 - 13;;;;;
20.10.2018;13 - 14;;;;;
20.10.2018;14 - 15;;;;;
20.10.2018;15 - 16;;;;;
20.10.2018;16 - 17;;;;;
20.10.2018;17 - 18;;;;;
20.10.2018;18 - 19;;;;;
20.10.2018;19 - 20;;;;;
20.10.2018;20 - 21;;;;;
20.10.2018;21 - 22;;;;;
20.10.2018;22 - 23;;;;;
20.10.2018;23 - 00;;;;;
21.10.2018;00 - 01;;;;;
21.10.2018;01 - 02;;;;;
21.10.2018;02 - 03;;;;;
21.10.2018;03 - 04;;;;;
21.10.2018;04 - 05;;;;;
21.10.2018;05 - 06;;;;;
21.10.2018;06 - 07;;;;;
21.10.2018;07 - 08;;;;;
21.10.2018;08 - 09;;;;;
21.10.2018;09 - 10;;;;;
21.10.2018;10 - 11;;;;;
21.10.2018;11 - 12;;;;;
21.10.2018;12 - 13;;;;;
21.10.2018;13 - 14;;;;;
21.10.2018;14 - 15;;;;;
21.10.2018;15 - 16;;;;;
21.10.2018;16 - 17;;;;;
21.10.2018;17 - 18;;;;;
21.10.2018;18 - 19;;;;;
21.10.2018;19 - 20;;;;;
21.10.2018;20 - 21;;;;;
21.10.2018;21 - 22;;;;;
21.10.2018;22 - 23;;;;;
21.10.2018;23 - 00;;;;;
22.10.2018;00 - 01;;;;;
22.10.2018;01 - 02;;;;;
22.10.2018;02 - 03;;;;;
22.10.2018;03 - 04;;;;;
22.10.2018;04 - 05;;;;;
22.10.2018;05 - 06;;;;;
22.10.2018;06 - 07;;;;;
22.10.2018;07 - 08;;;;;
22.10.2018;08 - 09;;;;;
22.10.2018;09 - 10;;;;;
22.10.2018;10 - 11;;;;;
22.10.2018;11 - 12;;;;;
22.10.2018;12 - 13;;;;;
22.10.2018;13 - 14;;;;;
22.10.2018;14 - 15;;;;;
22.10.2018;15 - 16;;;;;
22.10.2018;16 - 17;;;;;
22.10.2018;17 - 18;;;;;
22.10.2018;18 - 19;;;;;
22.10.2018;19 - 20;;;;;
22.10.2018;20 - 21;;;;;
22.10.2018;21 - 22;;;;;
22.10.2018;22 - 23;;;;;
22.10.2018;23 - 00;;;;;
23.10.2018;00 - 01;;;;;
23.10.2018;01 - 02;;;;;
23.10.2018;02 - 03;;;;;
23.10.2018;03 - 04;;;;;
23.10.2018;04 - 05;;;;;
23.10.2018;05 - 06;;;;;
23.10.2018;06 - 07;;;;;
23.10.2018;07 - 08;;;;;
23.10.2018;08 - 09;;;;;
23.10.2018;09 - 10;;;;;
23.10.2018;10 - 11;;;;;
23.10.2018;11 - 12;;;;;
23.10.2018;12 - 13;;;;;
23.10.2018;13 - 14;;;;;
23.10.2018;14 - 15;;;;;
23.10.2018;15 - 16;;;;;
23.10.2018;16 - 17;;;;;
23.10.2018;17 - 18;;;;;
23.10.2018;18 - 19;;;;;
23.10.2018;19 - 20;;;;;
23.10.2018;20 - 21;;;;;
23.10.2018;21 - 22;;;;;
23.10.2018;22 - 23;;;;;
23.10.2018;23 - 00;;;;;
24.10.2018;00 - 01;;;;;
24.10.2018;01 - 02;;;;;
24.10.2018;02 - 03;;;;;
24.10.2018;03 - 04;;;;;
24.10.2018;04 - 05;;;;;
24.10.2018;05 - 06;;;;;
24.10.2018;06 - 07;;;;;
24.10.2018;07 - 08;;;;;
24.10.2018;08 - 09;;;;;
24.10.2018;09 - 10;;;;;
24.10.2018;10 - 11;;;;;
24.10.2018;11 - 12;;;;;
24.10.2018;12 - 13;;;;;
24.10.2018;13 - 14;;;;;
24.10.2018;14 - 15;;;;;
24.10.2018;15 - 16;;;;;
24.10.2018;16 - 17;;;;;
24.10.2018;17 - 18;;;;;
24.10.2018;18 - 19;;;;;
24.10.2018;19 - 20;;;;;
24.10.2018;20 - 21;;;;;
24.10.2018;21 - 22;;;;;
24.10.2018;22 - 23;;;;;
24.10.2018;23 - 00;;;;;
25.10.2018;00 - 01;;;;;
25.10.2018;01 - 02;;;;;
25.10.2018;02 - 03;;;;;
25.10.2018;03 - 04;;;;;
25.10.2018;04 - 05;;;;;
25.10.2018;05 - 06;;;;;
25.10.2018;06 - 07;;;;;
25.10.2018;07 - 08;;;;;
25.10.2018;08 - 09;;;;;
25.10.2018;09 - 10;;;;;
25.10.2018;10 - 11;;;;;
25.10.2018;11 - 12;;;;;
25.10.2018;12 - 13;;;;;
25.10.2018;13 - 14;;;;;
25.10.2018;14 - 15;;;;;
25.10.2018;15 - 16;;;;;
25.10.2018;16 - 17;;;;;
25.10.2018;17 - 18;;;;;
25.10.2018;18 - 19;;;;;
25.10.2018;19 - 20;;;;;
25.10.2018;20 - 21;;;;;
25.10.2018;21 - 22;;;;;
25.10.2018;22 - 23;;;;;
25.10.2018;23 - 00;;;;;
26.10.2018;00 - 01;;;;;
26.10.2018;01 - 02;;;;;
26.10.2018;02 - 03;;;;;
26.10.2018;03 - 04;;;;;
26.10.2018;04 - 05;;;;;
26.10.2018;05 - 06;;;;;
26.10.2018;06 - 07;;;;;
26.10.2018;07 - 08;;;;;
26.10.2018;08 - 09;;;;;
26.10.2018;09 - 10;;;;;
26.10.2018;10 - 11;;;;;
26.10.2018;11 - 12;;;;;
26.10.2018;12 - 13;;;;;
26.10.2018;13 - 14;;;;;
26.10.2018;14 - 15;;;;;
26.10.2018;15 - 16;;;;;
26.10.2018;16 - 17;;;;;
26.10.2018;17 - 18;;;;;
26.10.2018;18 - 19;;;;;
26.10.2018;19 - 20;;;;;
26.10.2018;20 - 21;;;;;
26.10.2018;21 - 22;;;;;
26.10.2018;22 - 23;;;;;
26.10.2018;23 - 00;;;;;
27.10.2018;00 - 01;;;;;
27.10.2018;01 - 02;;;;;
27.10.2018;02 - 03;;;;;
27.10.2018;03 - 04;;;;;
27.10.2018;04 - 05;;;;;
27.10.2018;05 - 06;;;;;
27.10.2018;06 - 07;;;;;
27.10.2018;07 - 08;;;;;
27.10.2018;08 - 09;;;;;
27.10.2018;09 - 10;;;;;
27.10.2018;10 - 11;;;;;
27.10.2018;11 - 12;;;;;
27.10.2018;12 - 13;;;;;
27.10.2018;13 - 14;;;;;
27.10.2018;14 - 15;;;;;
27.10.2018;15 - 16;;;;;
27.10.2018;16 - 17;;;;;
27.10.2018;17 - 18;;;;;
27.10.2018;18 - 19;;;;;
27.10.2018;19 - 20;;;;;
27.10.2018;20 - 21;;;;;
27.10.2018;21 - 22;;;;;
27.10.2018;22 - 23;;;;;
27.10.2018;23 - 00;;;;;
28.10.2018;00 - 01;;;;;
28.10.2018;01 - 02;;;;;
28.10.2018;02 - 03;;;;;
28.10.2018;02 - 03;;;;;
28.10.2018;03 - 04;;;;;
28.10.2018;04 - 05;;;;;
28.10.2018;05 - 06;;;;;
28.10.2018;06 - 07;;;;;
28.10.2018;07 - 08;;;;;
28.10.2018;08 - 09;;;;;
28.10.2018;09 - 10;;;;;
28.10.2018;10 - 11;;;;;
28.10.2018;11 - 12;;;;;
28.10.2018;12 - 13;;;;;
28.10.2018;13 - 14;;;;;
28.10.2018;14 - 15;;;;;
28.10.2018;15 - 16;;;;;
28.10.2018;16 - 17;;;;;
28.10.2018;17 - 18;;;;;
28.10.2018;18 - 19;;;;;
28.10.2018;19 - 20;;;;;
28.10.2018;20 - 21;;;;;
28.10.2018;21 - 22;;;;;
28.10.2018;22 - 23;;;;;
28.10.2018;23 - 00;;;;;
29.10.2018;00 - 01;;;;;
29.10.2018;01 - 02;;;;;
29.10.2018;02 - 03;;;;;
29.10.2018;03 - 04;;;;;
29.10.2018;04 - 05;;;;;
29.10.2018;05 - 06;;;;;
29.10.2018;06 - 07;;;;;
29.10.2018;07 - 08;;;;;
29.10.2018;08 - 09;;;;;
29.10.2018;09 - 10;;;;;
29.10.2018;10 - 11;;;;;
29.10.2018;11 - 12;;;;;
29.10.2018;12 - 13;;;;;
29.10.2018;13 - 14;;;;;
29.10.2018;14 - 15;;;;;
29.10.2018;15 - 16;;;;;
29.10.2018;16 - 17;;;;;
29.10.2018;17 - 18;;;;;
29.10.2018;18 - 19;;;;;
29.10.2018;19 - 20;;;;;
29.10.2018;20 - 21;;;;;
29.10.2018;21 - 22;;;;;
29.10.2018;22 - 23;;;;;
29.10.2018;23 - 00;;;;;
30.10.2018;00 - 01;;;;;
30.10.2018;01 - 02;;;;;
30.10.2018;02 - 03;;;;;
30.10.2018;03 - 04;;;;;
30.10.2018;04 - 05;;;;;
30.10.2018;05 - 06;;;;;
30.10.2018;06 - 07;;;;;
30.10.2018;07 - 08;;;;;
30.10.2018;08 - 09;;;;;
30.10.2018;09 - 10;;;;;
30.10.2018;10 - 11;;;;;
30.10.2018;11 - 12;;;;;
30.10.2018;12 - 13;;;;;
30.10.2018;13 - 14;;;;;
30.10.2018;14 - 15;;;;;
30.10.2018;15 - 16;;;;;
30.10.2018;16 - 17;;;;;
30.10.2018;17 - 18;;;;;
30.10.2018;18 - 19;;;;;
30.10.2018;19 - 20;;;;;
30.10.2018;20 - 21;;;;;
30.10.2018;21 - 22;;;;;
30.10.2018;22 - 23;;;;;
30.10.2018;23 - 00;;;;;
31.10.2018;00 - 01;;;;;
31.10.2018;01 - 02;;;;;
31.10.2018;02 - 03;;;;;
31.10.2018;03 - 04;;;;;
31.10.2018;04 - 05;;;;;
31.10.2018;05 - 06;;;;;
31.10.2018;06 - 07;;;;;
31.10.2018;07 - 08;;;;;
31.10.2018;08 - 09;;;;;
31.10.2018;09 - 10;;;;;
31.10.2018;10 - 11;;;;;
31.10.2018;11 - 12;;;;;
31.10.2018;12 - 13;;;;;
31.10.2018;13 - 14;;;;;
31.10.2018;14 - 15;;;;;
31.10.2018;15 - 16;;;;;
31.10.2018;16 - 17;;;;;
31.10.2018;17 - 18;;;;;
31.10.2018;18 - 19;;;;;
31.10.2018;19 - 20;;;;;
31.10.2018;20 - 21;;;;;
31.10.2018;21 - 22;;;;;
31.10.2018;22 - 23;;;;;
31.10.2018;23 - 00;;;;;
01.11.2018;00 - 01;;;;;
01.11.2018;01 - 02;;;;;
01.11.2018;02 - 03;;;;;
01.11.2018;03 - 04;;;;;
01.11.2018;04 - 05;;;;;
01.11.2018;05 - 06;;;;;
01.11.2018;06 - 07;;;;;
01.11.2018;07 - 08;;;;;
01.11.2018;08 - 09;;;;;
01.11.2018;09 - 10;;;;;
01.11.2018;10 - 11;;;;;
01.11.2018;11 - 12;;;;;
01.11.2018;12 - 13;;;;;
01.11.2018;13 - 14;;;;;
01.11.2018;14 - 15;;;;;
01.11.2018;15 - 16;;;;;
01.11.2018;16 - 17;;;;;
01.11.2018;17 - 18;;;;;
01.11.2018;18 - 19;;;;;
01.11.2018;19 - 20;;;;;
01.11.2018;20 - 21;;;;;
01.11.2018;21 - 22;;;;;
01.11.2018;22 - 23;;;;;
01.11.2018;23 - 00;;;;;
02.11.2018;00 - 01;;;;;
02.11.2018;01 - 02;;;;;
02.11.2018;02 - 03;;;;;
02.11.2018;03 - 04;;;;;
02.11.2018;04 - 05;;;;;
02.11.2018;05 - 06;;;;;
02.11.2018;06 - 07;;;;;
02.11.2018;07 - 08;;;;;
02.11.2018;08 - 09;;;;;
02.11.2018;09 - 10;;;;;
02.11.2018;10 - 11;;;;;
02.11.2018;11 - 12;;;;;
02.11.2018;12 - 13;;;;;
02.11.2018;13 - 14;;;;;
02.11.2018;14 - 15;;;;;
02.11.2018;15 - 16;;;;;
02.11.2018;16 - 17;;;;;
02.11.2018;17 - 18;;;;;
02.11.2018;18 - 19;;;;;
02.11.2018;19 - 20;;;;;
02.11.2018;20 - 21;;;;;
02.11.2018;21 - 22;;;;;
02.11.2018;22 - 23;;;;;
02.11.2018;23 - 00;;;;;
03.11.2018;00 - 01;;;;;
03.11.2018;01 - 02;;;;;
03.11.2018;02 - 03;;;;;
03.11.2018;03 - 04;;;;;
03.11.2018;04 - 05;;;;;
03.11.2018;05 - 06;;;;;
03.11.2018;06 - 07;;;;;
03.11.2018;07 - 08;;;;;
03.11.2018;08 - 09;;;;;
03.11.2018;09 - 10;;;;;
03.11.2018;10 - 11;;;;;
03.11.2018;11 - 12;;;;;
03.11.2018;12 - 13;;;;;
03.11.2018;13 - 14;;;;;
03.11.2018;14 - 15;;;;;
03.11.2018;15 - 16;;;;;
03.11.2018;16 - 17;;;;;
03.11.2018;17 - 18;;;;;
03.11.2018;18 - 19;;;;;
03.11.2018;19 - 20;;;;;
03.11.2018;20 - 21;;;;;
03.11.2018;21 - 22;;;;;
03.11.2018;22 - 23;;;;;
03.11.2018;23 - 00;;;;;
04.11.2018;00 - 01;;;;;
04.11.2018;01 - 02;;;;;
04.11.2018;02 - 03;;;;;
04.11.2018;03 - 04;;;;;
04.11.2018;04 - 05;;;;;
04.11.2018;05 - 06;;;;;
04.11.2018;06 - 07;;;;;
04.11.2018;07 - 08;;;;;
04.11.2018;08 - 09;;;;;
04.11.2018;09 - 10;;;;;
04.11.2018;10 - 11;;;;;
04.11.2018;11 - 12;;;;;
04.11.2018;12 - 13;;;;;
04.11.2018;13 - 14;;;;;
04.11.2018;14 - 15;;;;;
04.11.2018;15 - 16;;;;;
04.11.2018;16 - 17;;;;;
04.11.2018;17 - 18;;;;;
04.11.2018;18 - 19;;;;;
04.11.2018;19 - 20;;;;;
04.11.2018;20 - 21;;;;;
04.11.2018;21 - 22;;;;;
04.11.2018;22 - 23;;;;;
04.11.2018;23 - 00;;;;;
05.11.2018;00 - 01;;;;;
05.11.2018;01 - 02;;;;;
05.11.2018;02 - 03;;;;;
05.11.2018;03 - 04;;;;;
05.11.2018;04 - 05;;;;;
05.11.2018;05 - 06;;;;;
05.11.2018;06 - 07;;;;;
05.11.2018;07 - 08;;;;;
05.11.2018;08 - 09;;;;;
05.11.2018;09 - 10;;;;;
05.11.2018;10 - 11;;;;;
05.11.2018;11 - 12;;;;;
05.11.2018;12 - 13;;;;;
05.11.2018;13 - 14;;;;;
05.11.2018;14 - 15;;;;;
05.11.2018;15 - 16;;;;;
05.11.2018;16 - 17;;;;;
05.11.2018;17 - 18;;;;;
05.11.2018;18 - 19;;;;;
05.11.2018;19 - 20;;;;;
05.11.2018;20 - 21;;;;;
05.11.2018;21 - 22;;;;;
05.11.2018;22 - 23;;;;;
05.11.2018;23 - 00;;;;;
06.11.2018;00 - 01;;;;;
06.11.2018;01 - 02;;;;;
06.11.2018;02 - 03;;;;;
06.11.2018;03 - 04;;;;;
06.11.2018;04 - 05;;;;;
06.11.2018;05 - 06;;;;;
06.11.2018;06 - 07;;;;;
06.11.2018;07 - 08;;;;;
06.11.2018;08 - 09;;;;;
06.11.2018;09 - 10;;;;;
06.11.2018;10 - 11;;;;;
06.11.2018;11 - 12;;;;;
06.11.2018;12 - 13;;;;;
06.11.2018;13 - 14;;;;;
06.11.2018;14 - 15;;;;;
06.11.2018;15 - 16;;;;;
06.11.2018;16 - 17;;;;;
06.11.2018;17 - 18;;;;;
06.11.2018;18 - 19;;;;;
06.11.2018;19 - 20;;;;;
06.11.2018;20 - 21;;;;;
06.11.2018;21 - 22;;;;;
06.11.2018;22 - 23;;;;;
06.11.2018;23 - 00;;;;;
07.11.2018;00 - 01;;;;;
07.11.2018;01 - 02;;;;;
07.11.2018;02 - 03;;;;;
07.11.2018;03 - 04;;;;;
07.11.2018;04 - 05;;;;;
07.11.2018;05 - 06;;;;;
07.11.2018;06 - 07;;;;;
07.11.2018;07 - 08;;;;;
07.11.2018;08 - 09;;;;;
07.11.2018;09 - 10;;;;;
07.11.2018;10 - 11;;;;;
07.11.2018;11 - 12;;;;;
07.11.2018;12 - 13;;;;;
07.11.2018;13 - 14;;;;;
07.11.2018;14 - 15;;;;;
07.11.2018;15 - 16;;;;;
07.11.2018;16 - 17;;;;;
07.11.2018;17 - 18;;;;;
07.11.2018;18 - 19;;;;;
07.11.2018;19 - 20;;;;;
07.11.2018;20 - 21;;;;;
07.11.2018;21 - 22;;;;;
07.11.2018;22 - 23;;;;;
07.11.2018;23 - 00;;;;;
08.11.2018;00 - 01;;;;;
08.11.2018;01 - 02;;;;;
08.11.2018;02 - 03;;;;;
08.11.2018;03 - 04;;;;;
08.11.2018;04 - 05;;;;;
08.11.2018;05 - 06;;;;;
08.11.2018;06 - 07;;;;;
08.11.2018;07 - 08;;;;;
08.11.2018;08 - 09;;;;;
08.11.2018;09 - 10;;;;;
08.11.2018;10 - 11;;;;;
08.11.2018;11 - 12;;;;;
08.11.2018;12 - 13;;;;;
08.11.2018;13 - 14;;;;;
08.11.2018;14 - 15;;;;;
08.11.2018;15 - 16;;;;;
08.11.2018;16 - 17;;;;;
08.11.2018;17 - 18;;;;;
08.11.2018;18 - 19;;;;;
08.11.2018;19 - 20;;;;;
08.11.2018;20 - 21;;;;;
08.11.2018;21 - 22;;;;;
08.11.2018;22 - 23;;;;;
08.11.2018;23 - 00;;;;;
09.11.2018;00 - 01;;;;;
09.11.2018;01 - 02;;;;;
09.11.2018;02 - 03;;;;;
09.11.2018;03 - 04;;;;;
09.11.2018;04 - 05;;;;;
09.11.2018;05 - 06;;;;;
09.11.2018;06 - 07;;;;;
09.11.2018;07 - 08;;;;;
09.11.2018;08 - 09;;;;;
09.11.2018;09 - 10;;;;;
09.11.2018;10 - 11;;;;;
09.11.2018;11 - 12;;;;;
09.11.2018;12 - 13;;;;;
09.11.2018;13 - 14;;;;;
09.11.2018;14 - 15;;;;;
09.11.2018;15 - 16;;;;;
09.11.2018;16 - 17;;;;;
09.11.2018;17 - 18;;;;;
09.11.2018;18 - 19;;;;;
09.11.2018;19 - 20;;;;;
09.11.2018;20 - 21;;;;;
09.11.2018;21 - 22;;;;;
09.11.2018;22 - 23;;;;;
09.11.2018;23 - 00;;;;;
10.11.2018;00 - 01;;;;;
10.11.2018;01 - 02;;;;;
10.11.2018;02 - 03;;;;;
10.11.2018;03 - 04;;;;;
10.11.2018;04 - 05;;;;;
10.11.2018;05 - 06;;;;;
10.11.2018;06 - 07;;;;;
10.11.2018;07 - 08;;;;;
10.11.2018;08 - 09;;;;;
10.11.2018;09 - 10;;;;;
10.11.2018;10 - 11;;;;;
10.11.2018;11 - 12;;;;;
10.11.2018;12 - 13;;;;;
10.11.2018;13 - 14;;;;;
10.11.2018;14 - 15;;;;;
10.11.2018;15 - 16;;;;;
10.11.2018;16 - 17;;;;;
10.11.2018;17 - 18;;;;;
10.11.2018;18 - 19;;;;;
10.11.2018;19 - 20;;;;;
10.11.2018;20 - 21;;;;;
10.11.2018;21 - 22;;;;;
10.11.2018;22 - 23;;;;;
10.11.2018;23 - 00;;;;;
11.11.2018;00 - 01;;;;;
11.11.2018;01 - 02;;;;;
11.11.2018;02 - 03;;;;;
11.11.2018;03 - 04;;;;;
11.11.2018;04 - 05;;;;;
11.11.2018;05 - 06;;;;;
11.11.2018;06 - 07;;;;;
11.11.2018;07 - 08;;;;;
11.11.2018;08 - 09;;;;;
11.11.2018;09 - 10;;;;;
11.11.2018;10 - 11;;;;;
11.11.2018;11 - 12;;;;;
